# Region type : patch velocity_inlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	sum(phi)
956           	-4.314365e-03
957           	-4.314365e-03
958           	-4.314365e-03
959           	-4.314365e-03
960           	-4.314365e-03
961           	-4.314365e-03
962           	-4.314365e-03
963           	-4.314365e-03
964           	-4.314365e-03
965           	-4.314365e-03
966           	-4.314365e-03
967           	-4.314365e-03
968           	-4.314365e-03
969           	-4.314365e-03
970           	-4.314365e-03
971           	-4.314365e-03
972           	-4.314365e-03
973           	-4.314365e-03
974           	-4.314365e-03
975           	-4.314365e-03
976           	-4.314365e-03
977           	-4.314365e-03
978           	-4.314365e-03
979           	-4.314365e-03
980           	-4.314365e-03
981           	-4.314365e-03
982           	-4.314365e-03
983           	-4.314365e-03
984           	-4.314365e-03
985           	-4.314365e-03
986           	-4.314365e-03
987           	-4.314365e-03
988           	-4.314365e-03
989           	-4.314365e-03
990           	-4.314365e-03
991           	-4.314365e-03
992           	-4.314365e-03
993           	-4.314365e-03
994           	-4.314365e-03
995           	-4.314365e-03
996           	-4.314365e-03
997           	-4.314365e-03
998           	-4.314365e-03
999           	-4.314365e-03
1000          	-4.314365e-03
1001          	-4.314365e-03
1002          	-4.314365e-03
1003          	-4.314365e-03
1004          	-4.314365e-03
1005          	-4.314365e-03
1006          	-4.314365e-03
1007          	-4.314365e-03
1008          	-4.314365e-03
1009          	-4.314365e-03
1010          	-4.314365e-03
1011          	-4.314365e-03
1012          	-4.314365e-03
1013          	-4.314365e-03
1014          	-4.314365e-03
1015          	-4.314365e-03
1016          	-4.314365e-03
1017          	-4.314365e-03
1018          	-4.314365e-03
1019          	-4.314365e-03
1020          	-4.314365e-03
1021          	-4.314365e-03
1022          	-4.314365e-03
1023          	-4.314365e-03
1024          	-4.314365e-03
1025          	-4.314365e-03
1026          	-4.314365e-03
1027          	-4.314365e-03
1028          	-4.314365e-03
1029          	-4.314365e-03
1030          	-4.314365e-03
1031          	-4.314365e-03
1032          	-4.314365e-03
1033          	-4.314365e-03
1034          	-4.314365e-03
1035          	-4.314365e-03
1036          	-4.314365e-03
1037          	-4.314365e-03
1038          	-4.314365e-03
1039          	-4.314365e-03
1040          	-4.314365e-03
1041          	-4.314365e-03
1042          	-4.314365e-03
1043          	-4.314365e-03
1044          	-4.314365e-03
1045          	-4.314365e-03
1046          	-4.314365e-03
1047          	-4.314365e-03
1048          	-4.314365e-03
1049          	-4.314365e-03
